sentence,score
"약 20여년 전에 슬램덩크를 보고 지금까지도 유일하게 소장중인 만화책이 슬램덩크... 극장판으로 나온다는 소식을 듣고 만사 제쳐두고 영화관으로 돌진... 너무 기대한 탓인가... 기대에는 못미치는 재미였다...허나 너무나 수려한 작화와 함께, 내 유년 시절의 서랍 속 일기를 보는 느낌은... 겨울 속 찾아온 더위의 신기루였다",8
끝나고 차탈때 머리카락으로 시동검강췌,10
내생애 버킷리스트그냥 흥해라고맙습니다 이노우에님,10
마블은 끝났다~이젠 주제가 식상하고 도를 넘어섰다. 어설픈 CG와 내용은 아바타2를 기점으로 끝난거다. 관객을 더이상 조롱하지말고 마블의 새로운 혁명을 기대했건만 관객은 바보가 아니다. 감성팔이는 지친다. DC에 밀린다에 한표~,2
갑자기 죽는 건 의아했지만 감동적입니다,10
"우리나라의 첫 뮤지컬 영화라던데, 그 시도만으로 정말 휼륭했고 그 이상으로 좋았던 영화인 것 같다",10
바다랑 해양 생물 CG 이쁘다말고는 뭐 없음....,5
진짜 재밌네. 태섭이 존잘 ㅋㅋ,10
두가지 삶 모두 가진 병허니형 그는 대체..,8
새해에는 행복하자는 다짐,9
잼있네요. 지금 보네요. 이문식씨 이제 나이들었겠네요,10
너무 감동적이였습니다,10
진부한 스토리라인과 아름다운 영상미.,5
중간에 계속 송태섭 얘기 나와서 흐름끊어짐 ,1
최고다 진짜 영화로 볼 수 있어서 너무나 행복했다,10
전무후무한 SF명작.또 봐도 다시 봐도 재밌다.,10
두번보세요 아니 세번 보세요,10
"꼭 봐야할 영화, 잊지 말아할 우리 역사",10
최고의 캐스팅은 나문희 선생님인듯^^진짜 안중근 의사의 어머니도 그렇게하셨을것같애요한복 지으면서 우시는 모습에 눈물이 흘렀습니다ㅜㅜ 통곡하지 않는 모습이 더 슬펏어요ㅠ영화보면서 안중근 의사가 얼마나 두렵고 무서웟을까를 생각하니 또 눈물이 났어요ㅠㅠ ,10
개봉 감사합니다!! 기다렸습니다,10
슬램덩크 보고 그림을 그리기 시작했고 디자이너로 일하고 있습니다. 벅차올라서 리뷰 처음 써보네요.. 다케히코 센세의 필력도 완전히 느낄 수 있는 작품입니다. 이 시대에 살고 있음에 감사합니다.,10
"이미 알고 있는 이야기와 이제 새로 알게된 이야기가 잘 어우러져 추억은 추억대로 떠올랐고, 앞으로 각 캐릭터별의 비하인드 스토리가 기대되는 작품이었습니다. 스포츠 만화라 선악구도가 아니기 때문에 어떤 팀의 어떤 캐릭터라도 괜찮을 것 같습니다. ",9
한번뿐인 인생 후회없는 사랑을 하자,10
회상을 몰던가 줄이던가 뜨거워 질만 하면 회상으로 찬물 뿌리고 슬램덩크가 지루한건 처음임 잔잔한 강물같이 스토리가 흘러감 불같은 열정대신 잔잔함과 고요함으로 대신 채웠음 ,2
연출이 대박임장면장면의 호흡과 카메라무빙 음악까지.감독이 똑똑한 영화가 이거구나다보고나면 궁궐 내부그 안에서도 내의원과 왕과 세자 몇몇인물들의 방정도가 영화 공간의 전부였음..진심연출이 대박인 영화임전 아바타보다 재밌었어요,10
20년만에 태섭쿤의 가정사를 듣고 울어버렸읍니다,10
올해 최고의 영화 손에 땀을 쥐면서 봤음.,10
믿고보는 남돌비,10
애니메이션판 [판의미로],8
투캅스를 진지하게 깔면 이런 느낌이었을까..,5
너무 재미있었고 온몸에 전율이 흘렀다.애기들이 명장면때 웃은것 때문에 집중이 잘 안됐다.,10
불쾌한 골짜기로 떠나는 100분간의 여행.,8
이젠 아핏차퐁한테도 뭘 기대하기가 어려워졌구나... 볼만은 함,5
솔직히 스토리는 너무 뻔한전개였음근데 영상미가 모든걸 커버함. 3시간 내내 눈이 즐거웠음.,10
초중반 몰입도는 참 좋았는데 후반에 클리셰들 때문에 좀 깼다.,6
영화적 예술의 경지 그 자체. 재밌고 웃기고 감동적이고 슬프고 나의 인생을 다시 한 번 되돌아보게 하는 영화. 나의 인생이 정말 보잘 것 없이 허무하게 느껴지다가도 옆에 있는 모든 것들이 있는 나의 순간을 소중히 여기게 되는 영화. 한 영화를 보면서 나의 인생에 대한 다양한 통찰을 하게 된다면 이만큼 더 행복할 수가 없다.,10
도박보다 여인이 독하구나,8
결말을 알고있어도 손에 땀을 쥐게하는 영화..,10
강백호와 서태웅의 하이파이브를 위한 영화,10
어렸을때부터 거의 맨날 이 영화를 보고 지내서 이젠 친구같은 영화...ㅠㅠ ost도 역시 좋고 특히 라푼젤 생일이라고 등불 올려주는거 너무 감동이였다.. 그냥 모든게 완벽한 영화 재개봉했으면 좋겠다.!.!.!,10
국민학교 슬램덩크 나의조던지금인생에서 다시리마인드 이노우에 형님 감사합니다,10
자연스럽게  선생김봉두 잘 표현을 했어요  감동입니다,10
정말 내가 본 영화중 최고의 엔딩장면이었다.,10
역시 맷 데이먼임..추천드림,9
"내가 네게, 네가 내게. 우리가 얼마나 닮아있는지를.상처로 전하는 위로, 회복으로 전하는 응원.",10
기대없이 들어가 재밌게 보고 나왔네요^^,10
무조건 아이맥스 쓰리디로 보십쇼 아니면 후회합니다.,10
그냥 졸X 재밌습니다. 다른 말 필요 없습니다.,10
"존경하는 안중근의사에 영화라 무조건 예매하고 오늘  CGV에서 관람했다. 수도권 오후 1시30분 관람인대 생각보다 빈 좌석이 너무 많아 의아했다. 내 갠적으로 평가한다면 졸작인 군함도랑 동급이라 본다. 영화에 반이상은 뮤지컬이고 내용 또한 안중근의사에 일대기가 절대 아니다.내가 너무 큰 기대를 하고 관람했다는게 내 불찰이다. 뮤지컬 좋아하는 사람들은 좋아할지 모르겠지만 나처럼 역사적 시각으로 기대를 하고 관람은 하지마시길. 뭐랄까??~~안중근의사에 대표적인 사진을 메인 포스터에 홍보용으로 걸어 논거 같은 느낌이 들었다. 또한 스토리도 초등학생 위인전보다 못한 내용이고 긴장감,감동,반전도 없는 지루한 2시간 이였다. 어디까지나 안중근의사에 영화라 큰 기대를 했던 나로써는 영화를 보고 왜 안중근이라는 이름을 안걸고 영웅이라 제목을 했는지 ,관람객이 왜 관람석에 1/10도 안됐는지 스스로 이해되기 시작했다. 관람후 차안에서 와이프가 잼있게 봤어? 물어보길래 &amp;#34;미안하다 내가 죄인이다&amp;#34; 하고 같이 웃으면서 집에 왔다. ",1
잊고 있던 그시절 그감동을 깨우쳐 줬다,10
다 된 밥에 중국 뿌리기 어휴 진짜,1
보고나서 음악 들으며 더욱 감동이 밀려오는 여운을 주는 영화. 그 분들을 잊지 않게 해주는 영화.,10
중국 영화인줄 의상 객잔 어이 없다 ,2
긴 말이 필요없다.... 처음부터 끝까지 벅차오름과 전율로 가득한 영화였다. 꼭 영화관에서 보시길 바랍니다!,10
박우리 너무 귀엽자나~~~,10
최고 진짜 돈이 아깝지않다,10
외화보며 눈물흘린 3편의 영화중 하나가될듯 묘한 영적 감동을 주는 대작보는 내내 영상이 너무 아름다워황홀 했음 강추,10
나도 다시한번 선택의 기회가왔으면...궁금하다 어떤 인생일지 어떠한 기분일지어떠한 선택을할지...,10
스토리도 별로 액션도 별로 영상미도 그렇게까지 좋은줄 모르겠다 처라리 아쿠아맨이 수상전이 훨씬 잼있다 ,4
무거움과 가벼움의 노선찾기 실패,5
이런 영화 좋아요. 끝맺음 확실해서 좋네요.,10
뒤늦게 넷플릭스에서 봤다. 평작 이상의 울림이 있다. 유명감독이나 대기업 제작사의 수백억 호화 캐스팅의 수준 이하 짜깁기 영화보다 몇 배 더 울림이 큰 영화다. 코로나 시기에 홍보도 제대로 못하고 개봉해서 흥행실적이 처참한 것이 못내 아쉽다. ,8
최고다. 슬랭덩크는 만화가아닌 작품이다.,10
담백한데 여운이 남고 계속 생각 나는 맛. 많은 것들이 생략되고 남은 것들의 합이 만들어 내는 힘.,10
소름끼쳤음 장면장면이 감동 와우 역시  ,10
누가 죄인인가 ...이 영화 평점 보고 추천한 내가 오늘 내가 죄인 됏음여친한테 멱살 잡힘 ㅡㅡ,2
어휴...머라해야하나,1
권선징악의 아시아 정서와 안맞아서 짜증남,8
"출연배우, 시대적배경과 영상미에 빠져 선택한영화. 결과는 실망이 큽니다. 소재는 좋은데 연출이 너무 부족한듯, 아쉽네요. 스릴러적 요소 많이 부족합니다. 보는내내 지루해서 죽을뻔! 마지막 20분만 아니면 크리스찬베일에게 크게 실망할뻔했음. 평점이 너무 좋은데 진정 다보신분들인지 의구심듬!",4
산왕전을 이런 고퀄로 볼줄이야,10
울고 웃은 인생 최고의 영화,10
근래들어 드물게 끝까지 본 영화. 이렇게 자극없는 영화 좋아요. 보고나면 기분이 산뜻해져요.,10
아바타2 용아맥으로로 꼭 보세요,10
오랜만에 제대로된 영화봄,10
멋있는 모습도 좋은데 귀엽고 깜찍한 모습도 더 나왔으면,8
단순한 추억팔이가 아니다무조건 봐라대부분 남자혼자보더라,10
별하나도 아깝다 역사왜곡 국뽕은 정신병 ,1
"실제 농구 경기를 보는 듯한 짜릿한 긴장감과 추억의 등장 인물들을 다시 만나게 된 반가움, 경기 끝의 감동까지! 시간 가는 줄 모르고 관람했습니다. 자막으로 봤는데 더빙으로 또 보고싶어요!",10
"가끔 보이는 지구인들이 CG같고, 지구 어딘가에 분명 나비족이 있다는 의심이 생김. ",10
내 책장에 꽂혀있는 슬램덩크를 아들이 보게 되면서 아들은 나보다 더 슬램덩크를 사랑하게 되었다. 아들과 함께 영화를 보게 되고 함께 이야기를 나누는 잊지 못할 추억을 갖게 되었다. 아마도 슬램덩크는 내 아들의 아들도 사랑하게 될 만화가 될 것이다. ,10
치즈버거 PPL 영화임,10
너무 혹평만 봐서 그런지 저는 개인적으로 다 좋았습니다. 가족이 없던 사람들이 가족이 되어가는 모습으로 변화하는 게 참 보기 좋았습니다.,8
인도네시아 영화?오 생각보다 나쁘지 않았음 ㅋ적절한 코믹과 화려한 액션의 만남이라니..!,7
권상우 이민정 나온다고 해서 봤는데뻔한 내용인데 재밌어요ㅋㅋ권상우배우님 연기찰떡ㅋㅋㅋ,10
오랜만에 좋은영화를 봤다. ,10
원작에는 없던 송태섭의 숨겨진 가정사가 너무나도 내 살아온 과거와 비슷해서 애니 한편에 엄청나게 많은 감정과 생각에 잠기게 되었다.. 중학교 2학년 친형이 교통사고로 갑작스레 돌아가셨고 2년도 안되어 아버님도 충격으로 타계하셨던 내 과거에 대한 생각에 잠기게되어 영화가 끝나고 이루 말할수없는 여운에 스스로는 도저히 주체하지못할 감정에 휩싸여 주차장에서 너무나도 많이 울었다.. 단순히 과거 좋아했던 만화한편 보고싶어 향수에 사로잡혀 영화관에 방문했던 내게 남아계신 어머니에대한 믿음에 보답하며 살아야겠다는 다짐과 송태섭이라는 주인공의 열정과 투지에 앞으로 내 마음가짐을 다잡을수 있는 기회였던 작품이었다.. 모르겠다.. 나에게는 적어도 너무나도 와닿고 인생의 철학을 배울수있었던 작품이라고 생각이든다.. 감독과 제작사에게 처음으로 감사함의 마음을 가질수있었다..,10
연기 스토리 지림눈시울이..,10
왜 안떴는지 이해가 안가네요.,10
내 마음의 길은 어떨까?,10
가볍게 보기좋은 거 같아요가족들의 소중함을 일깨워주는 영화입니더만족스러웟습니다!,10
혼자라도 가서 봐야하나 고민한 내 자신 한심,10
배우들의 몰입된 연기와 역사적 배경을 가지고 다룬 영화다 보니 감동과 슬픈 분노 등 잊고지냈던 역사의 아픔을 저와 남편 아이에게 좋은 경험이 된 영화였어요 후반부에는 억지로 슬픈게 아니었는데 눈물이 멈추지 않았ㅇ요,10
부족한것이 하나도 없다긴장감. 감동 완전 만점,10
뮤지컬을 좋아하는 사람에게 추천할만함,5
모든 면에서 너무 좋앗어요. 다음편도 기대되네요,10
"장부가 큰 뜻을 품었으니, 하늘이시어 도와주소서.",10
평점도 높지않고 누적관람객수도 배우들 라인업에 비해 많지않아서 고민했는데고민왜했나싶어요진짜 따뜻하고 예쁜 영화예요 크리스마스시즌에 딱 나왔어야하는데ㅠ 아쉬웠어요고민하지마시고 얼른 다들 보세요 ,10
내가 액션에 너무 많은 기대를 했던 걸까...,4
아바타1도 그냥 그랬던 저에겐 아바타2도 그냥 보통이네요. 트랜스포머 처럼 CG만 화려한 영화였어요.,6
누군가의 망상속을 구경한다면 이렇지 않을까.,7
슬램덩크 산왕전을 잡다한 각색없이 마치 경기장에서 보는듯한 처리가 너무 신선하고 좋았고 안본사람들 보다는 본사람들에게 더 큰 감동으로 다가왔을듯 하네요. 송태섭이 풀코트 프레스 뚫을때 만화책에서는 그냥 그런 느낌이었다면 영화에서는 음악과 연출이 너무 생동감있게 다가와서 눈물이 나올뻔 했네요.. 슬램덩크 팬이라면 안보면 후회 합니다,10
"영화 내내 계속 울었어요,, 너무 슬프고 너무 잘 만든 영화",10
